id	миротряд	order	suborder	hyporder	infraorder	parvorder	superfamily	family	subfamily	genus	location_ru	continent_id	period_start	period_end	origin	origin_confedence	debug
179		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Callicebinae		Южная Америка	s_america	0	0
180		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Cebinae		Гаити	oceania	0	0
181		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Cebinae		Южная Америка	s_america	0	0
182		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Cebinae	Dolichocebus gaimanensis	Аргентина	s_america	24.9	15.4
183		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Cebinae	Chilecebus carrascoensis	Чили	s_america	20.5	19.9
184		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Cebinae	Laventiana annectens	Колумбия	s_america	13.8	13.2
185		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Cebinae	Acrecebus fraileyi	Бразилия	s_america	8	6
186		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Mazzonicebus almendrae	Аргентина	s_america	20.5	19.6
187		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Carlocebus carmenensis	Аргентина	s_america	20.5	19.6
188		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Carlocebus intermedius	Аргентина	s_america	20.5	19.6
189		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Homunculus patagonicus	Аргентина	s_america	20.5	19.6
190		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Soriacebus adrianae	Аргентина	s_america	20.5	19.6
191		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Soriacebus ameghinorum	Аргентина	s_america	20.5	19.6
192		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Propithecia neuquenensis	Аргентина	s_america	16.2	15.3
193		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Cebupithecia sarmientoi	Колумбия	s_america	13.9	13.2
194		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Mohanamico hershkovitzi	Колумбия	s_america	13.9	13.2
195		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Nuciruptor rubricae	Колумбия	s_america	13.9	13.2
196		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Pitheciinae	Canaanimico amazonensis	Перу	s_america	40.8	39.8
197		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Saimiriinae	Killikaike blakei	Аргентина	s_america	16.8	16
198		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Saimiriinae	Neosaimiri fieldsi	Колумбия	s_america	13.8	13.3
199		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Saimiriinae		Центральная Америка	s_america	0	0
200		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI			Cebidae	Saimiriinae		Южная Америка	s_america	0	0
201		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI				Xenothrichinae	Xenothrix mcgregori	Ямайка	oceania	0.2	0
202		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI				Pitheciinae		Южная Америка	s_america	0	0
203		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	PROPLIOPITHECOIDEA	Propliopithecidae	Propliopithecinae		Египет	africa	31.5	29.5
204		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	PROPLIOPITHECOIDEA	Propliopithecidae	Oligopithecinae		Ливия	africa	39.1	28
205		PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	PROPLIOPITHECOIDEA	Propliopithecidae	Oligopithecinae		Египет	africa	39.1	28
206		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	PROPLIOPITHECOIDEA	Proteopithecidae			Египет	africa	34.7	33.9
207		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	Pliopithecidae	Crouzeliinae		Европа	europe	14.5	6
208		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	Pliopithecidae	Crouzeliinae		Китай	asia	14.5	6
209		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	Pliopithecidae	Pliopithecinae		Европа	europe	17.2	14.6
210		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	Pliopithecidae	Pliopithecinae		Китай	asia	12.5	11.5
211		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	Pliopithecidae	 incertae sedis	Paidopithex rhenanus
 “Semnopithecus eppelsheimensis”			9.8	9.2
212		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	 Dionysopithecidae(=подсем. Dionysopithecinae)			Тайланд		20	12
213		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	 Dionysopithecidae(=подсем. Dionysopithecinae)			Китай		20	12
214		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	 Dionysopithecidae(=подсем. Dionysopithecinae)			Пакистан		20	12
215		PRIMATES		ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	 PLIOPITHECOIDEA	 incertae sedis		Lomorupithecus harrison	Уганда	africa	20	19
216		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	SAADANIOIDEA
	 Saadaniidae			Саудовская Аравия	africa	19	18
217		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha)	 Victoriapithecidae			Восточная Африка	africa	20.3	8.9
218		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha)	 Victoriapithecidae			Ливия	africa	20.3	8.9
219		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha)	 Victoriapithecidae			Египет	africa	20.3	8.9
220		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha)	 Victoriapithecidae			Восточная Африка	africa	25.7	25
221		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha)	 Victoriapithecidae			Египет	africa	25.7	25
222		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha)	 Victoriapithecidae			Ливия	africa	25.7	25
223		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	 Cercopithecinae		Африка	africa	7.2	0
224		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	 Cercopithecinae		Европа	europe	7.2	0
225		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	 Cercopithecinae		Азия	asia	7.2	0
226		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	Cercopithecinae	Cercopithecidae gen. et sp. indet	Кения	africa	12.9	12.2
227		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	подсем. Colobinae (=Semnopithecinae =Presbytinae)		Африка	africa	10.7	0
228		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	подсем. Colobinae
 (=Semnopithecinae =Presbytinae)		Европа	europe	10.7	0
229		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	CERCOPITHECOIDEA
 (=Simiodea =Cynomorpha	 Cercopithecidae	подсем. Colobinae
 (=Semnopithecinae =Presbytinae)		Азия	asia	10.7	0
230		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	Надсем. HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Dendropithecidae 				africa	7.8	4.5
231		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	Надсем. HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Dendropithecidae 				africa	20	19
232		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	Надсем. HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Dendropithecidae 				africa	7.8	4.5
233		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	Надсем. HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Dendropithecidae 				africa	20	19
234		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Hylobatidae		Yuanmoupithecus xiaoyua		asia	19.2	17
235		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Hylobatidae			Юго-Восточная Азия	asia	5.5	0
236		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Hylobatidae			Индонейзия	asia
237		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pliobatidae			Испания	asia	12	11.2
238		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Oreopithecidae			Молдавия	europe	8.2	6.8
239		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Oreopithecidae			Италия	europe	8.2	6.8
240		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Oreopithecidae			Сардиния	europe	8.2	6.8
241		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Proconsulinae		Восточная Африка	africa	26	24.2
242		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Proconsulinae		Восточная Африка	africa	22	17
243		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Proconsulinae		Восточная Африка	africa	15	11.9
244		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Nyanzapithecinae		Восточная Африка	africa	15.8	15
245		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Nyanzapithecinae		Восточная Африка	africa	19	13
246		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Afropithecinae		Восточная Африка	africa	21.5	13.3
247		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	 Afropithecinae		Саудовская Аравия	africa	21.5	13.3
248		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Griphopithecinae		Европа	europe	15	13.5
249		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Griphopithecinae		Турция	europe
250		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Griphopithecinae		Европа	europe	15	13.5
251		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Griphopithecinae		Турция	europe	17	16.4
252		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Griphopithecidae	Kenyapithecinae		Турция	europe	17	16.2
253		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Griphopithecidae	Kenyapithecinae		Турция	europe	15	12.5
254		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Griphopithecidae	Kenyapithecinae		Кения	asia	17	16.2
255		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Griphopithecidae	Kenyapithecinae		Кения	asia	15	12.5
256		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Dryopithecinae		Китай	asia	13.1	6
257		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Dryopithecinae		Европа	europe	13.1	6
258		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Dryopithecinae		Китай	asia	2.3	1.9
259		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Dryopithecinae		Европа	europe	2.3	1.9
260		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Ramapithecinae		Индия	asia	13	8
261		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Ramapithecinae		Непал	asia	13	8
262		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Ramapithecinae		Пакистан	asia	13	8
263		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	Ramapithecinae		Турция	europe	13	8
264		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Пакистан	asia	10.1	5.1
265		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Индия	asia	10.1	5.1
266		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Китай	asia	10.1	5.1
267		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Вьетнам	asia	10.1	5.1
268		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Пакистан	asia	2	0.2
269		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Индия	asia	2	0.2
270		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Китай	asia	2	0.2
271		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)			Вьетнам	asia	2	0.2
272		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Ponginae (=Simiinae)	Khoratpithecus	Бирма	asia	13.5	7
273		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Ponginae (=Simiinae)	Khoratpithecus	Тайланд	asia	13.5	7
274		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Ponginae (=Simiinae)		Юго-Восточная Азия	asia	1	0
275		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Ponginae (=Simiinae)		Индонейзия	asia	1	0
276		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Европа	europe	11.3	12
277		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Турция	asia	11.3	12
278		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Африка	africa	11.3	12
279		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Европа	europe	10.5	6.5
280		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Турция	asia	10.5	6.5
281		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Африка	africa	10.5	6.5
282		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Европа	europe	0.6	0.2
283		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Турция	asia	0.6	0.2
284		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Африка	africa	0.6	0.2
285		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Европа	europe	0	0
286		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Турция	asia	0	0
287		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	 Pongidae (=Anthropomorphidae)	 Gorillinae (=Anthropopithecinae
 =Anthropithecinae		Африка	africa	0	0
288		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	Australopithecinae
 (=Praehomininae =Parantropinae		Африка	africa	7	1
289		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	 Homininae (=Euhomininae
 =Sinanthropinae =Rhenanthropinae
 =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	n_america	2.5	0
290		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	 Homininae (=Euhomininae
 =Sinanthropinae =Rhenanthropinae
 =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	s_america	2.5	0
291		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	 Homininae (=Euhomininae
 =Sinanthropinae =Rhenanthropinae
 =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	europe	2.5	0
292		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	 Homininae (=Euhomininae
 =Sinanthropinae =Rhenanthropinae
 =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	africa	2.5	0
293		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	 Homininae (=Euhomininae
 =Sinanthropinae =Rhenanthropinae
 =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	asia	2.5	0
294		PRIMATES		ANTHROPOIDEA	CATARRHINI	 EOCATARRHINI	 HOMINOIDEA
 (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates
 =Pithecanthropidae	 Homininae (=Euhomininae
 =Sinanthropinae =Rhenanthropinae
 =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	oceania	2.5	0
